series_name,country_name,category,income_group_numeric,value,year,lag3,lag5,rolling3,rolling5,growth_rate
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.6,2007,0.5,0.5,0.5666666666666667,0.5599999999999999,-0.1428571428571428
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.6,2008,0.4,0.6,0.6333333333333333,0.5599999999999999,0.0
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.5,2009,0.7,0.5,0.5666666666666668,0.5599999999999999,-0.16666666666666663
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,1.74,2010,0.6,0.4,0.9466666666666667,0.828,2.48
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,1.72,2011,0.6,0.7,1.32,1.032,-0.011494252873563204
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,1.57,2012,0.5,0.6,1.6766666666666665,1.226,-0.08720930232558133
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,1.71,2013,1.74,0.6,1.6666666666666667,1.448,0.08917197452229297
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.8,2014,1.72,0.5,1.36,1.5080000000000002,-0.5321637426900585
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.5,2015,1.57,1.74,1.0033333333333332,1.2600000000000002,-0.375
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.7,2016,1.71,1.72,0.6666666666666666,1.0559999999999998,0.3999999999999999
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.9,2017,0.8,1.57,0.7000000000000001,0.922,0.2857142857142858
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,2.87,2018,0.5,1.71,1.4900000000000002,1.1540000000000001,2.188888888888889
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,0.8,2019,0.7,0.8,1.5233333333333334,1.1540000000000001,-0.7212543554006969
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,1.8,2020,0.9,0.5,1.8233333333333335,1.4140000000000001,1.25
Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),Canada,Healthcare Expenditure,3,2.0,2021,2.87,0.7,1.5333333333333332,1.6740000000000002,0.11111111111111116
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,28.46427345,2002,1.9743690264705887,2.2109515633333334,28.46427345,28.46427345,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.5,2003,1.9743690264705887,2.2109515633333334,14.482136725,14.482136725,-0.9824341204113889
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.4,2004,1.9743690264705887,2.2109515633333334,9.78809115,9.78809115,-0.19999999999999996
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.4,2005,28.46427345,2.2109515633333334,0.43333333333333335,7.4410683625,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.5,2006,0.5,2.2109515633333334,0.43333333333333335,6.05285469,0.25
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.4,2007,0.4,28.46427345,0.43333333333333335,0.44000000000000006,-0.19999999999999996
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.4,2008,0.4,0.5,0.43333333333333335,0.42000000000000004,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.4,2009,0.5,0.4,0.4,0.42000000000000004,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.3,2010,0.4,0.4,0.3666666666666667,0.4,-0.2500000000000001
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2011,0.4,0.5,0.3,0.34,-0.33333333333333326
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.3,2012,0.4,0.4,0.26666666666666666,0.32,0.4999999999999998
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.3,2013,0.3,0.4,0.26666666666666666,0.3,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2014,0.2,0.4,0.26666666666666666,0.26,-0.33333333333333326
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2015,0.3,0.3,0.2333333333333333,0.24000000000000005,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2016,0.3,0.2,0.2,0.24,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2017,0.2,0.3,0.2,0.22000000000000003,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2018,0.2,0.3,0.2,0.2,0.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2019,0.2,0.2,0.16666666666666666,0.18000000000000002,-0.5
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2020,0.2,0.2,0.16666666666666666,0.18,1.0
Risk of catastrophic expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.2,2021,0.2,0.2,0.16666666666666666,0.18,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,28.46427345,2002,1.744957261764706,1.9776182300000005,28.46427345,28.46427345,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2003,1.744957261764706,1.9776182300000005,14.282136725,14.282136725,-0.9964868240822777
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2004,1.744957261764706,1.9776182300000005,9.554757816666667,9.554757816666667,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2005,28.46427345,1.9776182300000005,0.1,7.1910683625,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2006,0.1,1.9776182300000005,0.1,5.77285469,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2007,0.1,28.46427345,0.1,0.1,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2008,0.1,0.1,0.1,0.1,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2009,0.1,0.1,0.1,0.1,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2010,0.1,0.1,0.1,0.1,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.0,2011,0.1,0.1,0.06666666666666667,0.08,-1.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2012,0.1,0.1,0.06666666666666667,0.08,inf
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2013,0.1,0.1,0.06666666666666667,0.08,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2014,0.0,0.1,0.1,0.08,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2015,0.1,0.1,0.1,0.08,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.0,2016,0.1,0.0,0.06666666666666667,0.08,-1.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.0,2017,0.1,0.1,0.03333333333333333,0.06000000000000001,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.0,2018,0.1,0.1,0.0,0.04,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.0,2019,0.0,0.1,0.0,0.02,0.0
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.1,2020,0.0,0.1,0.03333333333333333,0.02,inf
Risk of impoverishing expenditure for surgical care (% of people at risk),Canada,Healthcare Expenditure,3,0.0,2021,0.0,0.0,0.03333333333333333,0.02,-1.0
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,86.4,2002,62.0535294117647,60.17666666666666,86.4,86.4,0.0
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,84.5,2003,62.0535294117647,60.17666666666666,85.45,85.45,-0.02199074074074081
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,79.9,2004,62.0535294117647,60.17666666666666,83.60000000000001,83.60000000000001,-0.05443786982248511
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,26.0,2005,86.4,60.17666666666666,63.46666666666667,69.2,-0.67459324155194
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,74.1,2006,84.5,60.17666666666666,60.0,70.17999999999999,1.8499999999999996
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,51.7,2007,79.9,86.4,50.6,63.24000000000001,-0.302294197031039
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,95.8,2008,26.0,84.5,73.86666666666666,65.5,0.852998065764023
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,86.3,2009,74.1,79.9,77.93333333333334,66.78,-0.09916492693110646
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,39.0,2010,51.7,26.0,73.7,69.38,-0.5480880648899189
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,64.56,2011,95.8,74.1,63.28666666666667,67.472,0.6553846153846155
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,49.33,2012,86.3,51.7,50.96333333333333,66.998,-0.23590458488228006
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,36.27,2013,39.0,95.8,50.053333333333335,55.092,-0.26474761808230274
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,49.63,2014,64.56,86.3,45.076666666666675,47.757999999999996,0.36834849738075537
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,35.29,2015,49.33,39.0,40.39666666666667,47.016000000000005,-0.2889381422526698
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,43.87,2016,36.27,64.56,42.93,42.878,0.24312836497591372
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,67.16,2017,49.63,49.33,48.77333333333333,46.444,0.5308867107362663
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,85.1,2018,35.29,36.27,65.37666666666667,56.209999999999994,0.26712328767123283
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,47.0,2019,43.87,49.63,66.42,55.68399999999999,-0.44770857814336074
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,97.7,2020,67.16,35.29,76.60000000000001,68.166,1.078723404255319
"Specialist surgical workforce (per 100,000 population)",Canada,Healthcare Resources,3,49.0,2021,85.1,43.87,64.56666666666666,69.192,-0.49846468781985676
UHC service coverage index,Canada,Healthcare Resources,3,86.4,2002,82.38235294117646,81.69333333333333,86.4,86.4,0.0
UHC service coverage index,Canada,Healthcare Resources,3,84.5,2003,82.38235294117646,81.69333333333333,85.45,85.45,-0.02199074074074081
UHC service coverage index,Canada,Healthcare Resources,3,79.9,2004,82.38235294117646,81.69333333333333,83.60000000000001,83.60000000000001,-0.05443786982248511
UHC service coverage index,Canada,Healthcare Resources,3,79.0,2005,86.4,81.69333333333333,81.13333333333334,82.45,-0.011264080100125251
